Store_id,MAE_AutoArima,WAPE_AutoArima,MAE_MeanMethod,WAPE_MeanMethod
371,4823.986158082151,0.00010361488616362975,7574.875,0.00016270150558242105
372,4774.356861928928,0.0001025488934964075,8544.125,0.00018352012427721954
373,2734.1656306581026,5.872741987422671e-05,2712.0,5.825132205343665e-05
374,3441.5009105567688,7.392034582892249e-05,6031.875,0.00012955925265895028
375,8811.582017162049,0.00018926486057595042,11994.25,0.00025762570779477596
376,6920.5010370786495,0.00014864614110693609,10519.125,0.00022594134885522003
377,7165.486088793498,0.00015390819978898605,7624.75,0.00016377277574739714
378,4245.940665196118,9.119898860918956e-05,5381.634920634922,0.00011559268028610833
379,2172.333950921617,4.6659780450866356e-05,3953.696428571429,8.492184511881878e-05
380,6136.509410688788,0.00013180670573966714,10891.0,0.0002339288895589891
381,6157.289610178636,0.00013225304574439344,6737.875,0.00014472349800176968
382,6022.868009497238,0.00012936579059976566,9303.75,0.0001998361864139606
383,5283.957967479529,0.00011349466713881729,9260.125,0.00019889916063056047
384,5982.9327634275205,0.00012850801741389164,7102.406746031746,0.00015255331221150306
385,6600.850000000002,0.00014178032418009858,9348.878968253972,0.00020080551608346703
386,3650.549842715243,7.841052896759887e-05,7214.222222222223,0.00015495500812379279
387,4691.320841657754,0.0001007653544260344,9059.125,0.0001945818613190779
388,6222.785798461689,0.00013365984499105594,9263.5,0.00019897165259661148
389,5579.458424099298,0.00011984175130751045,8945.763888888889,0.00019214696655813808
390,7235.6949561393885,0.00015541622314546558,12976.5,0.0002787235548032524
391,2452.386842894799,5.2675064817505766e-05,4759.375,0.00010222709657008664
392,5029.51195652198,0.00010802939555714309,6384.5,0.00013713332066746543
393,3270.1334024786506,7.023952580585708e-05,5296.125,0.00011375600405982932
394,5195.052708626974,0.00011158506209985554,7709.75,0.00016559849933683006
395,2150.1897178388667,4.618414223075954e-05,2666.5,5.727402295556372e-05
396,7348.354095193424,0.00015783604017765565,9606.125,0.0002063309295946051
397,3296.4433213556463,7.080463921209e-05,6062.375,0.0001302143652410409
398,4742.927257355497,0.0001018738138437456,6521.25,0.00014007058773634725
399,1756.7908527497034,3.773428825370743e-05,10257.718253968254,0.0002203265669414899
400,6053.889837311184,0.0001300321115742039,9208.0,0.00019777956248821703
401,7255.710449858362,0.0001558461379576641,7863.25,0.00016889554134833542
402,5010.734308486833,0.0001076260685574744,4431.875,9.519269097550684e-05
403,2835.268768616032,6.0899024391114746e-05,4768.0932539682535,0.00010241435682806911
404,3116.717656251978,6.694429348966306e-05,3696.5714285714284,7.939903126078414e-05
405,4205.468880002168,9.03296910452477e-05,6722.625,0.00014439594171072436
406,5191.818149102495,0.00011151558666897007,8587.660714285712,0.00018445523228374
407,3278.249999999998,7.041386302421776e-05,7608.099206349205,0.0001634151316679732
408,2782.7358228303733,5.977066394001737e-05,4176.75,8.971283531957651e-05
409,3417.8839956628913,7.341307572737681e-05,5522.902777777777,0.0001186269868651007
410,6071.17035529139,0.00013040328156613422,7802.75,0.00016759605573468022
411,2560.1964567935197,5.4990718408829916e-05,8762.375,0.0001882079380818517
412,2789.7401164562034,5.9921109870605504e-05,14523.369047619046,0.00031194891139150826
413,3509.3874999999935,7.537848874365947e-05,9333.019841269841,0.000200464876292376
414,2761.3056780456127,5.9310363694623245e-05,4741.073412698413,0.0001018339949270211
415,4698.882905788772,0.0001009277807656674,4825.472222222223,0.00010364680548546432
416,4793.697777975875,0.00010296431898662108,9623.625,0.00020670681386301775
417,3926.5336338708007,8.433841270658514e-05,7298.0,0.00015675447947860642
418,3950.871149335505,8.486116066060983e-05,5907.625,0.00012689047435322036
419,3810.9081190330376,8.18548805891777e-05,5243.25,0.0001126202965916968
420,3509.875000000004,7.538895980542262e-05,9874.367063492064,0.00021209252798278896
421,5846.557152645555,0.0001255787918888569,6353.799603174604,0.00013647390374171159
422,2196.8133081517417,4.718557503850393e-05,3492.625,7.501844531227293e-05
423,9042.336421001382,0.00019422125773424452,8973.220238095237,0.0001927367042572644
424,4944.948897811133,0.00010621305707381374,5836.527777777777,0.0001253633699325819
425,1931.6553261728452,4.149021994879448e-05,2248.25,4.829038894050108e-05
426,2585.4708391202953,5.553358942085744e-05,4345.125,9.332937895923265e-05
427,2962.312499999998,6.362780953555344e-05,9541.130952380954,0.00020493491587800724
428,2820.625,6.058448940522666e-05,10916.271825396827,0.00023447170565045992
429,876.9249999999965,1.8835560690158454e-05,7416.537698412701,0.00015930056268130237
430,3793.625,8.148365472897071e-05,13268.630952380954,0.0002849982650499044
431,4110.4792034029715,8.828939818266232e-05,7580.0,0.00016281158597531334
432,4225.370875608406,9.075716802001358e-05,7172.099206349207,0.0001540502436092349
433,3154.127103243193,6.774781478189251e-05,5394.398809523809,0.00011586683714537119
434,4699.290806764362,0.00010093654211194135,16147.277777777781,0.0003468290111060598
435,856.1836022922307,1.8390054112830473e-05,2292.25,4.923546938679578e-05
436,1691.9289447964538,3.63411127783442e-05,4238.0,9.102843025902083e-05
437,6055.57038390861,0.00013006820820439288,5134.0,0.00011027370480174917
438,5884.626172000021,0.0001263964802025277,6468.281746031746,0.00013893287725680702
439,4781.598322205248,0.00010270443355344771,7737.0,0.00016618380484050122
440,2924.4889303011432,6.281539325983861e-05,3947.8293650793653,8.479582586919335e-05
441,3122.479465556703,6.706805197396248e-05,5547.3611111111095,0.00011915232987833457
442,3366.510326149593,7.230961548848081e-05,5017.5,0.00010777138952917344
443,2953.031436850055,6.34284606422844e-05,4926.125,0.00010580873667053305
444,5245.011483873041,0.00011265813168180757,5538.5,0.00011896200117734472
445,2084.367574435978,4.4770341761139645e-05,3985.113095238096,8.55966468768739e-05
446,3275.0553991893685,7.034524587058495e-05,4496.125,9.657272321810759e-05
447,2649.8232413889114,5.6915821172133804e-05,3497.013888888889,7.511271470022402e-05
448,3773.70183050589,8.105572295812757e-05,5742.125,0.00012333568312908918
449,5891.82210511748,0.00012655104237712219,8359.625,0.00017955723013309745
450,5957.633675973355,0.0001279646157579364,6884.5,0.0001478728711935415
451,2132.614648474978,4.5806645539894e-05,4020.25,8.63513560049147e-05
452,3566.8623829677204,7.66129975628839e-05,6003.5,0.00012894978316659546
453,11052.893817480708,0.00023740622322437592,16510.021825396827,0.000354620427160936
454,4735.261107033851,0.00010170915182630596,6441.0,0.00013834688987691203
455,2972.432291938094,6.384517356921855e-05,6533.873015873014,0.00014034171876986661
456,3420.9211596853297,7.347831128032673e-05,5803.5,0.00012465396295616502
457,1034.9625000000003,2.2230064122688034e-05,11057.373015873016,0.00023750243237927692
458,2626.236698991449,5.6409203444507824e-05,6117.579365079367,0.00013140010537710051
459,7484.961137304676,0.00016077023663959891,10699.375,0.00022981295681987046
460,3164.363662941027,6.796768688206866e-05,4388.125,9.425298030447516e-05
461,2354.6202976947584,5.0575127313634295e-05,3671.323412698413,7.88567265764813e-05
462,3031.155549469914,6.510649635185607e-05,3610.218253968254,7.754424269730843e-05
463,3378.67237999612,7.257084547205207e-05,4837.0,0.00010389441178925996
464,6511.505640291194,0.0001398612876494733,5633.375,0.00012099983088966765
465,5084.393765584698,0.0001092082074799261,7829.125,0.00016816256702493077
466,5513.791670000762,0.00011843128846046113,8192.125,0.00017595948070686196
467,4690.288843828485,0.00010074318804037396,8081.369047619045,0.0001735805424135441
468,3453.309366330061,7.417398084374689e-05,5137.16865079365,0.00011034176457234498
469,9341.84542741104,0.00020065444194894728,12717.875,0.0002731685222936396
470,2719.657796596943,5.84158046403792e-05,9781.5,0.00021009782694162633
471,2368.025,5.08630482690226e-05,8994.275793650795,0.00019318895866275143
472,2636.6480274661817,5.6632829420903774e-05,4349.394841269841,9.34210913113442e-05
473,2274.216950828553,4.884813570136383e-05,3507.25,7.533257716516064e-05
474,4983.333840786006,0.00010703753114285212,7215.25,0.00015497708386654082
475,3019.7119778400056,6.486069872041971e-05,5120.75,0.00010998910671280813
476,3288.031534909809,7.062396160099075e-05,5962.125,0.00012806108536056267
477,3129.012499999999,6.720837568094722e-05,10090.210317460318,0.00021672864704619843
478,4443.846107729218,9.544981960812891e-05,7067.875,0.0001518116013489799
479,7172.557187542242,0.00015406008063356008,8091.75,0.0001738035159387522
480,3414.2623591346105,7.33352862304117e-05,4724.875,0.0001014860675837874
481,3479.6705897594684,7.474019622564551e-05,5690.319444444444,0.0001222229463662485
482,4383.516915444496,9.415400279065064e-05,6436.75,0.00013825560369744037
483,3740.7274626883313,8.034746317964338e-05,5085.375,0.00010922928351308826
484,3233.2183052759965,6.944662270269126e-05,4752.75,0.00010208479752561617
485,2512.0750000000025,5.395711277558517e-05,9330.972222222224,0.00020042089527593583
486,2687.4043712113253,5.772303005724347e-05,4093.875,8.793275481987941e-05
487,4127.150024737418,8.864747243872727e-05,6173.875,0.0001326092850083559
488,3075.1626459828017,6.60517292248682e-05,3767.75,8.092788298924626e-05
489,6178.9600872258725,0.00013271850811073942,9877.125,0.00021215176597973835
490,3265.2672721845424,7.013500570153699e-05,10553.240079365081,0.00022667411009230483
491,5125.022684433167,0.00011008088013351211,6092.75,0.00013086679293550005
492,1980.674999999996,4.2543118476471366e-05,11489.013888888892,0.00024677369030902407
493,5209.882144386833,0.00011190358504908794,7622.0,0.00016371370821950372
494,5575.612765520175,0.00011975915001827741,6574.25,0.0001412089800921113
495,4130.628453226295,8.872218595574254e-05,6083.625,0.00013067079613839918
496,5702.7676983823185,0.00012249032367050292,9035.75,0.00019407978733198384
497,4117.6610050121,8.844365682516128e-05,5275.75,0.00011331836737589173
498,2684.139456791881,5.765290263050162e-05,9910.349206349205,0.0002128653920652905
499,3161.2603890536748,6.790103134864971e-05,4814.980158730159,0.00010342144539347271
500,4983.947598614373,0.00010705071410926921,12583.690476190475,0.00027028635934709994
501,2598.524999999998,5.581398106154363e-05,4480.978174603175,9.624738302478988e-05
502,5731.5519541701915,0.00012310858360928172,8236.875,0.00017692067047894578
503,5449.356756037073,0.00011704728443214836,7964.625,0.00017107298521749735
504,3246.0017214951904,6.972119899145506e-05,4957.375,0.00010647995857841278
505,4311.571775070599,9.260868585034844e-05,5385.178571428572,0.00011566879471959866
506,4270.946253618402,9.173608616978033e-05,6916.5,0.00014856020242721038
507,4528.573990612373,9.72696983665111e-05,7722.375,0.0001658696729876135
508,5603.333320290742,0.0001203545626154161,7430.75,0.00015960583014327958
509,3346.3699346639937,7.187701798453173e-05,5829.75,0.00012521778935878402
510,3829.8903551358535,8.226260195662588e-05,6914.5,0.00014851724422510607
511,1784.366216554167,3.832658227941337e-05,2751.388888888889,5.9097359978213084e-05
512,5654.300394011854,0.00012144928954220438,16520.20238095238,0.00035483909634248084
513,4463.493134095766,9.58718200728303e-05,12523.875,0.0002690015766895221
514,3281.8250000000025,7.049065081047929e-05,9456.02380952381,0.00020310689095631867
515,4501.052733565145,9.667856650531144e-05,7036.0,0.00015112695500294255
516,5737.053870128106,0.00012322675981812217,5775.375,0.00012404986323907326
517,4782.09879120104,0.0001027151831775818,5655.875,0.00012148311066334108
518,2732.3125,5.8687616293558486e-05,9341.511904761905,0.0002006472781822633
519,5208.371319869381,0.00011187113389660557,5587.0,0.00012000373757837408
520,1884.8527938942025,4.0484943628484895e-05,3559.8392857142867,7.64621477472783e-05
521,3016.2677809739325,6.478672046788984e-05,4718.5,0.00010134913831457994
522,4159.612500000001,8.934473722529527e-05,14915.224206349209,0.00032036560794368056
523,7509.246765709295,0.00016129187010621666,9362.773809523806,0.0002011039647832054
524,5400.430385803072,0.0001159963899817772,6292.5,0.00013515724337066743
525,2472.8756283462358,5.3115145510653056e-05,5887.527777777777,0.00012645880408624168
526,8109.802628296896,0.00017419127016619817,11461.625,0.00024618540159687343
527,4776.987981608899,0.00010260540758189388,6370.125,0.00013682455858984074
528,5204.830322233748,0.00011179507645056433,10036.625,0.0002155776825975566
529,4623.861953443415,9.931639814921276e-05,6943.125,0.00014913208349272392
530,9046.231611332256,0.00019430492292097872,13413.80753968254,0.00028811652763896176
531,2589.767922935367,5.562588691835094e-05,3454.273809523809,7.419469621656448e-05
532,3233.176749787328,6.944573012815086e-05,5088.625,0.00010929909059150776
533,4806.443809619002,0.00010323809228829772,9083.52380952381,0.000195105925814392
534,4163.4375,8.942689478681973e-05,11622.416666666668,0.0002496390620535508
535,3324.0470445197197,7.139754237134678e-05,6144.125,0.00013197028175205436
536,4392.007569240225,9.433637440152794e-05,6595.5,0.00014166541098946953
537,3167.645535154831,6.80381785469892e-05,5008.5079365079355,0.00010757824808876003
538,1893.6994479029174,4.067496180391151e-05,3288.125,7.06259691471078e-05
539,6125.217561357161,0.00013156416696680743,16855.744047619046,0.0003620462297080217
540,2081.487500000001,4.470848035129158e-05,15923.470238095237,0.00034202182634498487
541,6141.11651513062,0.00013190566220153106,6836.25,0.00014683650456777516
542,3295.8581346396118,7.079206992748193e-05,7658.625,0.00016450038029553878
543,3372.9085612105164,7.244704382590981e-05,4248.875,9.126201548296297e-05
544,8465.202523050955,0.00018182494041954486,13754.875,0.00029544235008472134
545,8373.140835827944,0.00017984753813665016,13452.0,0.00028893686735355085
546,5801.207319988975,0.00012460471825052796,11641.333333333328,0.00025004537504845384
547,3743.902731494598,8.041566509920094e-05,9398.244047619046,0.00020186583361159695
548,2313.1702429846428,4.96848173998985e-05,4862.875,0.00010445018352898441
549,1811.761711145872,3.891501287612228e-05,3118.815476190476,6.698935277611128e-05
550,7115.19334564715,0.0001528279568767557,6035.99007936508,0.00012964764086447045
551,4976.0866177594,0.00010688186730711618,6106.875,0.00013117018523786168
552,6029.62390336496,0.00012951090112684808,11329.5,0.00024334747537035786
553,2370.646813715549,5.09193624707588e-05,4506.863095238095,9.680336785083431e-05
554,2139.4640462058155,4.5953764445901036e-05,7363.057539682542,0.00015815185694765212
555,1554.3000000000009,3.338496676536012e-05,5213.470238095238,0.00011198065407643536
556,3889.1002369287226,8.353437699094092e-05,7237.375,0.00015545230897731968
557,2444.552034176997,5.2506780169331816e-05,4165.625,8.947388032037133e-05
558,2189.113981080884,4.702020041431541e-05,2942.75,6.320762462122075e-05
559,3915.758066828419,8.410696321318758e-05,6448.25,0.00013850261335954012
560,9806.440829224359,0.00021063353353286082,13827.194444444443,0.0002969957067399791
561,2460.146764044348,5.2841740948033666e-05,5440.375,0.00011685436438660227
562,10022.537763275004,0.00021527510141639486,8473.0,0.0001819924232148852
563,1819.3814435442346,3.907867787829708e-05,5635.009920634922,0.00012103494751519741
564,2935.5434847101815,6.305283515107685e-05,4965.559523809523,0.00010665575479238128
565,4142.723724303574,8.89819815054646e-05,6305.25,0.00013543110190908234
566,3729.0749122495727,8.0097176871254e-05,5785.775793650793,0.00012427326293692125
567,2956.412422114007,6.350108116642466e-05,4531.375,9.732986153019595e-05
568,2994.918506747775,6.432815724939609e-05,3894.321428571429,8.364652349384726e-05
569,1794.5535818224002,3.8545397727464926e-05,2213.4702380952385,4.7543350919978916e-05
570,2513.079900164515,5.397869712776607e-05,4058.226190476191,8.716705043772858e-05
571,3652.7610260908036,7.845802319876737e-05,14607.257936507936,0.0003137507693131055
572,2867.937239793623,6.160071378475756e-05,5805.0,0.0001246861816077433
573,1288.375,2.7673136818066527e-05,4935.938492063491,0.00010601952165823925
574,4862.292403546992,0.00010443766988089762,7883.25,0.0001693251233693785
575,2515.924999999997,5.403980731463585e-05,8257.03373015873,0.00017735366188110827
576,6616.493100091863,0.0001421163239077406,8849.375,0.00019007661987338896
577,2564.1196092173946,5.507498419618531e-05,3534.0,7.590714311830573e-05
578,8992.500430757087,0.00019315082546375324,14491.835317460318,0.00031127159521487767
579,3741.787874954428,8.037023988186382e-05,7856.125,0.00016874250275333884
580,4078.3913707719485,8.760018038303601e-05,4642.25,9.971135685935334e-05
581,4019.834065664377,8.634242210928879e-05,6129.875,0.0001316642045620612
582,5148.600096894569,0.00011058730175831883,5578.25,0.00011981579544416775
583,2241.1571066064907,4.813803996654976e-05,3899.25,8.375238477760429e-05
584,3349.821202137212,7.195114810734699e-05,3749.440476190476,8.053461087712475e-05
585,4308.2951614331705,9.253830713492124e-05,6331.984126984127,0.00013600532692411552
586,8229.586142895867,0.0001767641123806514,9822.125,0.00021097041542187
587,4472.375,9.606259456811898e-05,20550.43452380953,0.00044140485980254123
588,3653.004244634026,7.846324731443499e-05,4998.5,0.00010736328660918255
589,3032.254905569453,6.513010953261038e-05,6066.289682539683,0.00013029844910289785
590,1869.8282331798307,4.0162229570636704e-05,3707.146825396825,7.962618127786346e-05
591,1691.4575419160356,3.633098746823941e-05,3164.4900793650795,6.797040219321553e-05
592,2403.122716702435,5.161691567277401e-05,3117.875,6.69691521929789e-05
593,5751.990059209527,0.00012354757573273612,7104.041666666666,0.00015258842883703272
594,1395.4835827969712,2.9973732891515477e-05,3282.123015873016,7.049705192353089e-05
595,10375.838628643383,0.00022286368640545503,13533.875,0.0002906954687521957
596,1858.5029934525767,3.991897360209517e-05,3375.367063492064,7.249985024485213e-05
597,1424.4832379647726,3.0596619415342256e-05,2729.5,5.86272063218493e-05
598,2854.5249999999955,6.131263093089454e-05,7207.855158730159,0.0001548182493236413
599,3603.713239585315,7.740452083603159e-05,7063.625,0.00015172031516950827
600,5729.037544062769,0.0001230545763404978,7591.25,0.00016305322586215005
601,2401.4020063312987,5.1579956360830876e-05,3994.625,8.58009540404533e-05
602,3372.905055299021,7.244696852208252e-05,4193.625,9.007529514983156e-05
603,4841.953574541357,0.00010400081011740314,6908.125,0.0001483803149558986
604,2554.2999999999993,5.4864067817512235e-05,6368.406746031746,0.00013678765203922334
605,4478.343947838297,9.61908022019128e-05,7023.5,0.00015085846623979064
606,2325.518359957389,4.99500438521599e-05,4919.25,0.00010566106785079947
607,3325.3434175800617,7.142538729931114e-05,5556.0,0.00011933788544575735
608,6964.0675537675315,0.0001495819107213869,10468.0,0.00022484322981392875
609,2132.173070408151,4.5797160839974215e-05,3418.261904761905,7.342119287510307e-05
610,2377.536413944737,5.106734489029046e-05,4211.5,9.04592340811388e-05
611,4401.899881911806,9.454885238504032e-05,9002.603174603173,0.00019336782331972732
612,3176.125,6.822030982926676e-05,7207.452380952382,0.00015480959801905084
613,4416.318205957829,9.485854502422751e-05,4464.875,9.590150131022784e-05
614,3316.573038422988,7.123700743913066e-05,4174.309523809523,8.966041608486588e-05
615,4406.905751785901,9.465637396991993e-05,7825.5,0.00016808470528361668
616,5036.143315268208,0.00010817183118176639,6234.0,0.00013390071595911654
617,3517.3339380425195,7.554917108937957e-05,5648.38888888889,0.00012132231572629785
618,2643.9305842887993,5.67892521948148e-05,6267.6130952380945,0.0001346226950284112
619,2317.125000000004,4.976976202546814e-05,5467.303571428573,0.00011743276589350669
620,2329.338752524457,5.003210245016685e-05,16359.22619047619,0.00035138147248025224
621,2962.9425293146032,6.364134199886766e-05,5459.875,0.00011727320685711924
622,2301.2993048239146,4.942984031956037e-05,3419.25,7.344241627257127e-05
623,2865.9511549295376,6.155805446726372e-05,5332.75,0.00011454267613586441
624,3305.924145687066,7.100827879596225e-05,4404.75,9.46100703594672e-05
625,3851.2535449245024,8.272146406889259e-05,5274.0,0.00011328077894905046
626,7458.479008020242,0.00016020142430862234,10304.5,0.0002213313967919019
627,3388.9193238845337,7.279094061530705e-05,6958.115079365078,0.00014945405692218619
628,4506.567471656228,9.679701812204595e-05,6545.875,0.00014059951059975647
629,3799.125000000002,8.160178978475759e-05,4078.9682539682544,8.761257131550477e-05
630,6040.428314565902,0.00012974297016684212,6081.1369047619055,0.00013061735408935275
631,3975.764643140436,8.539585052958706e-05,5370.375,0.00011535082731295161
632,3100.405855963725,6.659393068292915e-05,6443.198412698413,0.0001383941098054156
633,3129.9553319590473,6.72286268638708e-05,10284.20634920635,0.000220895507415788
634,4395.242051267083,9.440584816783424e-05,7603.375,0.0001633136599624074
635,4894.504754779072,0.00010512956222813888,7616.25,0.00016359020338845384
636,4187.4375,8.994239321207137e-05,12454.255952380952,0.000267506222130558
637,4569.375,9.814606737017776e-05,14254.438492063491,0.0003061725248127191
638,2850.875,6.123423221205429e-05,10301.343253968254,0.00022126359272489003
639,2208.6828537332667,4.744052220749262e-05,3857.625,8.285831719630846e-05
640,6946.1621328063975,0.00014919731837518136,11282.75,0.00024234332739616973
641,4428.279512242114,9.51154631306234e-05,5786.125,0.00012428076357538388
642,2552.7454008236355,5.483067642470752e-05,2357.436507936508,5.0635616978000955e-05
643,6788.8718836182425,0.00014581886521835075,7589.450396825398,0.00016301457200370895
644,2673.875,5.743243132582334e-05,12229.581349206344,0.0002626804136251184
645,6029.0786890287645,0.00012949919041302586,10104.875,0.00021704363124436598
646,1849.2074925238528,3.971931459831673e-05,7476.765873015873,0.00016059420972979054
647,5329.707209549349,0.0001144773197322943,7357.375,0.00015802980110357797
648,2823.017295648195,6.063587376520087e-05,6285.875,0.00013501494432619692
649,3028.2816584064376,6.504476775529079e-05,4332.5,9.30582053084492e-05
650,2842.6698350264483,6.105799264443778e-05,8402.378968253968,0.00018047554693760494
651,3959.324031234418,8.50427209650985e-05,4917.75,0.00010562884919922124
652,5106.960831844671,0.00010969292777657469,8113.0,0.00017425994683611042
653,2299.0855716259907,4.9382291320499654e-05,4378.875,9.405429861974276e-05
654,4299.327189396092,9.234568315730396e-05,7220.125,0.00015508179448417008
655,4858.321663708085,0.00010435238195864594,9294.625,0.00019964018961685968
656,1607.2374220504041,3.452201500302114e-05,2364.375,5.078464955018225e-05
657,8135.481877240069,0.00017474283734919189,7340.125,0.00015765928661042833
658,3581.576630114179,7.692904636424902e-05,5864.5,0.00012596418812034632
659,2945.704825231961,6.32710916109695e-05,4669.375,0.00010029397747539296
660,2195.4625000000024,4.715656089371065e-05,9672.694444444445,0.000207760781418813
661,1829.0815461619727,3.928702736263973e-05,4937.625,0.00010605574633263278
662,6143.676044521436,0.00013196063859196233,12096.125,0.00025981389121446395
663,1776.8125468659714,3.8164336244866026e-05,9533.150793650795,0.00020476350924222996
664,4233.649291947827,9.09349809611198e-05,5991.75,0.00012869740372923268
665,5979.2216750112675,0.00012842830657078545,6577.875,0.00014128684183342536
666,6402.682732691299,0.00013752386942034612,8577.125,0.00018422893461194053
667,5628.710718469406,0.0001208996463153363,9276.75,0.00019925625068555248
668,4554.045369005391,9.781680067695234e-05,8330.625,0.00017893433620258504
669,2134.024999999996,4.583693862281891e-05,9493.335317460318,0.00020390830860569516
670,2628.8499999999967,5.646533480095012e-05,9113.646825396827,0.00019575294111632413
671,4216.125,9.0558574923505e-05,14110.061507936509,0.00030307143698105065
672,4033.213004300272,8.662978968421971e-05,6193.5,0.00013303081236650438
673,5667.237737783497,0.00012172717205642192,6853.791666666668,0.00014721328379873168
674,6604.5625,0.0001418600653427547,6085.375,0.0001307083845652404
675,2330.6726314043344,5.006075296941906e-05,4375.898809523809,9.39903727237542e-05
676,7342.1705532246415,0.0001577032232548479,16320.861111111108,0.0003505574250636958
677,3899.0,8.374701500234123e-05,7596.0,0.00016315525159214776
678,4878.953940637,0.00010479554471973812,7117.375,0.00015287481685106146
679,4058.0560939641737,8.716339691755834e-05,8194.25,0.00017600512379659778
680,3059.266643001756,6.571029737051301e-05,3290.498015873016,7.067693939484267e-05
681,2352.566828641656,5.053102064433524e-05,4066.6190476190477,8.734732146441627e-05
682,8585.829722543158,0.000184415904227076,10559.0,0.00022679782800967462
683,5819.403978407022,0.0001249955661155007,8887.25,0.00019089014082573924
684,2033.5625,4.367909443336717e-05,18838.190476190477,0.0004046273968777855
685,3004.313192368923,6.452994665120593e-05,6962.496031746032,0.00014954815584108138
686,4617.154266773472,9.917232306940289e-05,7011.125,0.0001505926623642703
687,3903.6460554049013,8.384680809587701e-05,7494.065476190479,0.00016096578965454003
688,2773.2085172595475,5.956602598090686e-05,3984.125,8.55754234794057e-05
689,2538.6306449129847,5.452750415617619e-05,5048.375,0.00010843455677415864
690,2520.380088453762,5.413549860973053e-05,4481.125,9.625053670232532e-05
691,4910.320042459341,0.00010546926039039223,7448.625,0.00015998976907458684
692,3966.494743790443,8.51967414247053e-05,7096.125,0.00015241838595370322
693,6997.949142940051,0.0001503096567990309,11756.0,0.0002525083119691007
694,2866.2933673719676,6.156540488289598e-05,12873.150793650791,0.00027650370675641803
695,4195.638337880176,9.0118539837612e-05,7721.25,0.00016584550899892983
696,5559.082093252118,0.00011940408603817176,9211.849206349209,0.00019786223998036228
697,5651.638673845531,0.00012139211818577937,10183.375,0.00021872974067695995
698,4213.822430291293,9.050911779605206e-05,12964.801587301587,0.0002784722834147534
699,1448.125,3.110442321114784e-05,5797.11111111111,0.00012451673536610958
700,2624.0196532477107,5.636158329494084e-05,4280.125,9.193323739084273e-05
701,3340.737499999997,7.17560383512141e-05,7795.297619047618,0.00016743598529112488
702,1447.625,3.109368366062176e-05,4811.724206349205,0.0001033515104632612
703,1740.6735428105767,3.7388102924836075e-05,2650.75,5.6935727113992323e-05
704,6270.726768337367,0.00013468957392755382,9107.0,0.0001956101732819497
705,5408.410669321924,0.00011616779929790349,7697.875,0.0001653434350118358
706,1926.1499999999976,4.1371970491602826e-05,8109.585317460319,0.00017418660252477958
707,4445.08327489485,9.547639284669793e-05,6693.375,0.00014376767800494892
708,3694.693697488903,7.935869928511383e-05,12218.065476190475,0.0002624330630249068
709,4803.9119742607145,0.00010318371074078963,7667.319444444444,0.00016468712914635336
710,2664.225000000002,5.722515800067012e-05,7247.833333333332,0.00015567694457582342
711,1385.625,2.976197939538833e-05,4752.375,0.00010207674286272159
712,2667.225000000004,5.728959530382661e-05,6032.194444444444,0.00012956611403845306
713,4068.5243831883754,8.738824635964809e-05,10518.406746031746,0.00022592592140565482
714,4033.9162848681044,8.66448955186042e-05,5022.86111111111,0.00010788654137648076
715,5708.3532786417345,0.00012261029691332988,7245.625,0.00015562951156099995
716,1895.0750000000025,4.07045074264073e-05,7210.055555555556,0.00015486551186940883
717,4950.096052839497,0.00010632361333679908,7615.625,0.00016357677895029624
718,4089.8206611888936,8.784567126685598e-05,5264.0,0.00011306598793852893
719,2204.1249999999973,4.734262360657481e-05,6432.708333333332,0.0001381687923306879
720,5110.227347659915,0.00010976308959985878,6891.75,0.0001480285946761696
721,3483.333335626263,7.481886871424674e-05,4595.317460317461,9.870328809687794e-05
722,14474.436020916868,0.0003108978739661845,12437.613095238094,0.00026714874852018993
723,2027.979566372158,4.355917803780729e-05,7653.125000000003,0.00016438224523975198
724,4379.242445943598,9.40621910282965e-05,3984.861111111111,8.559123448434687e-05
725,3874.487827186894,8.322051556548072e-05,4286.125,9.206211199715564e-05
726,8595.027118474292,0.00018461345602369743,11945.75,0.0002565839713937466
727,1777.873440017473,3.818712327607268e-05,3106.125,6.67167727556161e-05
728,1873.819570449172,4.0247959907178113e-05,3751.75,8.058421737241186e-05
729,6876.633566373874,0.00014770390727076587,10535.25,0.00022628769935968598
730,4994.158097994921,0.00010727002645725693,6942.75,0.00014912402882982938
731,5389.30228924261,0.00011575736847123696,9306.625,0.00019989793882948558
732,9323.184049631234,0.00020025361232984244,15681.218253968254,0.0003368184714978371
733,8602.860994833973,0.0001847817206456571,6555.6329365079355,0.00014080910230407094
734,4287.315019892253,9.208767255467545e-05,6200.25,0.0001331757962986064
735,6341.444880069149,0.00013620853539565814,7039.625,0.00015120481674425662
736,1402.9125000000006,3.0133299354827416e-05,4996.017857142856,0.00010730997241192806
737,3846.140575478583,8.261164208148714e-05,5893.5,0.00012658708205085873
738,3519.0799861219184,7.558667463251888e-05,5712.25,0.00012269399498515611
739,5653.0750000000035,0.00012142296918039514,20109.01388888889,0.00043192354137857567
740,2949.3112171951648,6.33485536683808e-05,7281.125,0.00015639201964835138
741,3643.424286867453,7.825747843349141e-05,7286.787698412701,0.0001565136493197856
742,4401.176304367176,9.453331058984014e-05,7979.5,0.0001713924868456481
743,2828.445018267056,6.075245636781445e-05,4367.625,9.381265873290605e-05
